SPTq,Tq,Tt,SPTs,Ts,Sr,Sa
64.9,65.67448237428496,40.02868532156093,40.0,37.91898146776703,0.0,0.0
64.9,65.15936544262387,40.02781804871332,40.0,37.93297004944609,0.0,0.0
64.9,64.64367061262644,40.02687856898908,40.0,37.9462825161434,0.0,0.0
64.9,64.13828164837166,40.02569670261299,40.0,37.958940828550496,0.0,0.0
64.9,63.618159588184284,40.024670259934,40.0,37.970967412759805,0.0,1.0
64.9,65.5795324116344,40.024021297102294,40.0,37.98238503185308,0.0,1.0
64.9,67.50886942421374,40.02412366559603,40.0,37.993216662604404,0.0,0.0
64.9,66.96972802581425,40.02378213202244,40.0,38.00348537784266,0.0,0.0
64.9,66.39671195207877,40.02391953345867,40.0,38.01321423495744,0.0,0.0
64.9,65.83370958469536,40.02382793543381,40.0,38.02242617097199,0.0,0.0
64.9,65.2783155541865,40.02354682071669,40.0,38.03114390454709,0.0,0.0
64.9,64.75620920290862,40.02266340004112,40.0,38.039389845220896,0.0,0.0
64.9,64.20621535221463,40.02215185483732,40.0,38.04718601013248,0.0,0.0
64.9,63.659812366705935,40.02152098416286,40.0,38.05455394842069,0.0,1.0
64.9,65.59830541004355,40.02122915114704,40.0,38.06151467343531,0.0,1.0
64.9,67.50737244457292,40.02166459853269,40.0,38.06808860284396,0.0,0.0
64.9,66.9294217495214,40.02197340083061,40.0,38.07429550666624,0.0,0.0
64.9,66.34644322225776,40.02229626867946,40.0,38.08015446321545,0.0,0.0
64.9,65.77552557569713,40.02235734295411,40.0,38.08568382287786,0.0,0.0
64.9,65.21386316563401,40.02220216642429,40.0,38.090901179610384,0.0,0.0
64.9,64.65922616858415,40.0218672389049,40.0,38.09582334998873,0.0,0.0
64.9,64.10983525682798,40.021382018733576,40.0,38.100466359590314,0.0,0.0
64.9,63.56426748940349,40.02077040452668,40.0,38.10484543644923,0.0,1.0
64.9,65.50938703561914,40.02040200638108,40.0,38.10897501127468,0.0,1.0
64.9,67.41856968107636,40.02086012105599,40.0,38.112868724079846,0.0,0.0
64.9,66.82385535891635,40.021469233616564,40.0,38.116539436825455,0.0,0.0
64.9,66.24430199902343,40.02176284845281,40.0,38.119999251642014,0.0,0.0
64.9,65.67642209367264,40.02179747052372,40.0,38.12325953415715,0.0,0.0
64.9,65.11745905739208,40.02161805516302,40.0,38.12633094142073,0.0,0.0
64.9,64.56522170911518,40.021260684083785,40.0,38.1292234538907,0.0,0.0
64.9,64.01796190821226,40.02075451398714,40.0,38.13194641091769,0.0,0.0
64.9,63.474282490734105,40.02012322218063,40.0,38.13450854914743,0.0,1.0
64.9,65.4154416881997,40.01982624474769,40.0,38.13691804324666,0.0,1.0
64.9,67.3270542928323,40.020253418203296,40.0,38.13918254835198,0.0,0.0
64.9,66.73440833072279,40.02083513290858,40.0,38.14130924364145,0.0,0.0
64.9,66.15657537594906,40.02110514417042,40.0,38.14330487643686,0.0,0.0
64.9,65.59377823251234,40.02105960543129,40.0,38.14517580625975,0.0,0.0
64.9,65.03539200635657,40.020870202122175,40.0,38.146928048287165,0.0,0.0
64.9,64.48361375638576,40.020503532734786,40.0,38.14856731568269,0.0,0.0
64.9,63.93670877356836,40.01998860903467,40.0,38.15009906031534,0.0,0.0
64.9,63.393290900049735,40.01934900043006,40.0,38.151528511421425,0.0,1.0
64.9,65.3345961291026,40.01904488106973,40.0,38.152860711813055,0.0,1.0
64.9,67.24620904327412,40.019467092821266,40.0,38.15410055128985,0.0,0.0
64.9,66.65346057414725,40.020045225714505,40.0,38.1552527969673,0.0,0.0
64.9,66.07547187358094,40.02031196814616,40.0,38.15632212029444,0.0,0.0
64.9,65.50882276053775,40.02032285007561,40.0,38.15731312059453,0.0,0.0
64.9,64.95080812626591,40.0201221176079,40.0,38.15823034502353,0.0,0.0
64.9,64.3992769731785,40.019745328202404,40.0,38.15907830490195,0.0,0.0
64.9,63.852513169494785,40.019221244512536,40.0,38.159861488434,0.0,1.0
64.9,65.79162277748256,40.01901089609734,40.0,38.160584369883765,0.0,1.0
64.9,67.70219865145904,40.0195026478267,40.0,38.16125141532999,0.0,0.0
64.9,67.10926393791817,40.020131220893106,40.0,38.161867085167685,0.0,0.0
64.9,66.53156699229905,40.02043674162961,40.0,38.16243583356652,0.0,0.0
64.9,65.96553016656169,40.02047771579998,40.0,38.16296210513104,0.0,0.0
64.9,65.40833249460583,40.020300641321676,40.0,38.16345032903651,0.0,0.0
64.9,64.85773727915718,40.019942802275814,40.0,38.16390491093607,0.0,0.0
64.9,64.31196491107298,40.01943429945146,40.0,38.16433022294991,0.0,0.0
64.9,63.76959735464998,40.018799554498244,40.0,38.16473059205511,0.0,1.0
64.9,65.71205099789937,40.01849442851374,40.0,38.16511028719646,0.0,1.0
64.9,67.62507039699848,40.01890544210238,40.0,38.165473505433674,0.0,0.0
64.9,67.03371275756183,40.01946807216791,40.0,38.16582435742999,0.0,0.0
64.9,66.45686886217706,40.01972055130109,40.0,38.16616685257161,0.0,0.0
64.9,65.8911233195045,40.01971879044945,40.0,38.16650488398747,0.0,0.0
64.9,65.3337805575961,40.01950728308078,40.0,38.16684221371562,0.0,0.0
64.9,64.78270206837014,40.019121738007655,40.0,38.16718245823615,0.0,0.0
64.9,64.23618595729165,40.01859099954504,40.0,38.167529074563205,0.0,0.0
64.9,63.69287621696599,40.01793847446679,40.0,38.16788534705969,0.0,1.0
64.9,65.6341689576757,40.01762097982015,40.0,38.16825437510978,0.0,1.0
64.9,67.54577987910324,40.01802628814215,40.0,38.16863906175667,0.0,0.0
64.9,66.95289865838429,40.01858714547427,40.0,38.16904210338655,0.0,0.0
64.9,66.3745328037656,40.018839151817836,40.0,38.16946598051604,0.0,0.0
64.9,65.80728214681024,40.01883787374861,40.0,38.16991294971887,0.0,0.0
64.9,65.24846219913188,40.01862753171996,40.0,38.17038503670964,0.0,0.0
64.9,64.69594246978563,40.01824361517169,40.0,38.17088403058751,0.0,0.0
64.9,64.14802676311935,40.017714790420754,40.0,38.17141147923172,0.0,0.0
64.9,63.60336298944836,40.0170643188369,40.0,38.171968685832844,0.0,1.0
64.9,65.54326657381478,40.016751000971276,40.0,38.17255670653936,0.0,1.0
64.9,67.45338982848111,40.01716437054854,40.0,38.173176349197675,0.0,0.0
64.9,66.85904252871278,40.017734480603906,40.0,38.173828173164964,0.0,0.0
64.9,66.27932328975423,40.017994664854015,40.0,38.17451249017734,0.0,0.0
64.9,65.71081998559842,40.01800058311364,40.0,38.17522936626097,0.0,0.0
64.9,65.15083790384656,40.01779653013139,40.0,38.17597862467923,0.0,0.0
64.9,64.59723768784508,40.017418056128314,40.0,38.17675984991539,0.0,0.0
64.9,64.04831536080697,40.016893878388906,40.0,38.17757239269565,0.0,0.0
64.9,63.50595448738077,40.01619593449345,40.0,38.17841537606244,0.0,1.0
64.9,65.44438415290051,40.01589456057162,40.0,38.17928770251093,0.0,1.0
64.9,67.35300447996538,40.016322464142405,40.0,38.180188062203094,0.0,0.0
64.9,66.75723971880502,40.01690702097899,40.0,38.18111494227252,0.0,0.0
64.9,66.17626793364857,40.017179462494404,40.0,38.18206663722978,0.0,0.0
64.9,65.60665240713544,40.01719574268446,40.0,38.18304126047138,0.0,0.0
64.9,65.04567825777282,40.017000390687095,40.0,38.184036756886584,0.0,0.0
64.9,64.49118935055576,40.01662914715066,40.0,38.18505091654461,0.0,0.0
64.9,63.94146758331009,40.01611088670371,40.0,38.186081389430385,0.0,0.0
64.9,63.39514196062921,40.015469046191754,40.0,38.18712570118127,0.0,1.0
64.9,65.33336556116926,40.01516625215434,40.0,38.18818126975932,0.0,1.0
64.9,67.24165986510504,40.015595495622684,40.0,38.18924542297491,0.0,0.0
64.9,66.6455221431474,40.016182625036436,40.0,38.190315416758644,0.0,0.0
64.9,66.06419803790054,40.01645729162127,40.0,38.19138845405925,0.0,0.0
64.9,65.49425182110792,40.01647536776803,40.0,38.19246170422735,0.0,0.0
64.9,64.93296822445213,40.01628133546629,40.0,38.193532322728124,0.0,0.0
64.9,64.37818989552572,40.01591091133797,40.0,38.19459747101152,0.0,0.0
64.9,63.82819704056099,40.01539296142221,40.0,38.19565433635651,0.0,1.0
64.9,65.76397904406979,40.0151915920319,40.0,38.19670015149718,0.0,1.0
64.9,67.67104471577554,40.01569770073052,40.0,38.19773221383282,0.0,0.0
64.9,67.07459834333113,40.0163418461936,40.0,38.198747904022625,0.0,0.0
64.9,66.49351692003324,40.01666090879892,40.0,38.199744703767536,0.0,0.0
64.9,65.92419562098647,40.01671387815702,40.0,38.20072021258813,0.0,0.0
64.9,65.36379383380485,40.016547600057585,40.0,38.20167216341702,0.0,0.0
64.9,64.81006062796835,40.01619960875531,40.0,38.20259843683821,0.0,0.0
64.9,64.26120609157442,40.01570018409472,40.0,38.20349707382257,0.0,0.0
64.9,63.71580476104509,40.01507387445822,40.0,38.204366286828886,0.0,1.0
64.9,65.65514638639469,40.01477978361694,40.0,38.205204469162325,0.0,1.0
64.9,67.56488254234377,40.015207135164125,40.0,38.20601020250691,0.0,0.0
64.9,66.97025398910318,40.01578719348677,40.0,38.20678226257487,0.0,0.0
64.9,66.39028319080786,40.016054859894844,40.0,38.20751962284261,0.0,0.0
64.9,65.82405631888211,40.01602511651037,40.0,38.20822145637048,0.0,0.0
64.9,65.2633726864362,40.01583141205734,40.0,38.20888713573063,0.0,0.0
64.9,64.70909772965113,40.015461617444664,40.0,38.20951623109329,0.0,0.0
64.9,64.15950709529614,40.01494490766688,40.0,38.210108506546675,0.0,0.0
64.9,63.613227143812146,40.01430494229116,40.0,38.21066391474858,0.0,1.0
64.9,65.55151012148865,40.01400208540136,40.0,38.21118259002818,0.0,1.0
64.9,67.45996612431439,40.01442704553409,40.0,38.21166484007454,0.0,0.0
64.9,66.86397166692618,40.01500825545706,40.0,38.212111136363234,0.0,0.0
64.9,66.28266719420239,40.01527791124581,40.0,38.212522103484176,0.0,0.0
64.9,65.71262028877477,40.0152920757557,40.0,38.21289850754246,0.0,0.0
64.9,65.15112169982622,40.01509534291088,40.0,38.21324124380906,0.0,0.0
64.9,64.59602170990358,40.01472348615184,40.0,38.21355132380046,0.0,0.0
64.9,64.04560905169902,40.01420538951045,40.0,38.21382986196503,0.0,0.0
64.9,63.4985197242927,40.013564482180655,40.0,38.21407806215004,0.0,1.0
64.9,65.4359345006323,40.0132629146384,40.0,38.2142972040163,0.0,1.0
64.9,67.34340198040661,40.01369312758486,40.0,38.21448862955861,0.0,0.0
64.9,66.74640941590947,40.014281142301805,40.0,38.214653729878606,0.0,0.0
64.9,66.16418813943325,40.01455695844625,40.0,38.21479393234389,0.0,0.0
64.9,65.59330098781486,40.01457660038406,40.0,38.214910688253,0.0,0.0
64.9,65.03103363995511,40.01438464237326,40.0,38.215005461110465,0.0,0.0
64.9,64.47523121479816,40.01401685136065,40.0,38.21507971560022,0.0,0.0
64.9,63.92417733178554,40.01350211414559,40.0,38.215134907329585,0.0,0.0
64.9,63.37650301875745,40.01286386911812,40.0,38.21517247339996,0.0,1.0
64.9,65.31331030259886,40.01256613353028,40.0,38.21519382384446,0.0,1.0
64.9,67.22008137660168,40.013003115650086,40.0,38.215200333957945,0.0,0.0
64.9,66.62239777395209,40.01359876343014,40.0,38.21519333753052,0.0,0.0
64.9,66.03956841676043,40.013881170020014,40.0,38.21517412098268,0.0,0.0
64.9,65.4681480667731,40.01390638654509,40.0,38.21514391838825,0.0,0.0
64.9,64.90541467313811,40.01371902371949,40.0,38.21510390736101,0.0,0.0
64.9,64.34920607482535,40.013354890513845,40.0,38.215055205771776,0.0,0.0
64.9,63.79779911016029,40.01284291851128,40.0,38.21499886925497,0.0,1.0
64.9,65.73212167257913,40.012648796884434,40.0,38.214935889457884,0.0,1.0
64.9,67.63763651878592,40.01316476617467,40.0,38.21486719298076,0.0,0.0
64.9,67.039637000001,40.0138193539388,40.0,38.214793640952806,0.0,0.0
64.9,66.45706523828235,40.0141478074591,40.0,38.21471602918676,0.0,0.0
64.9,65.88630371116564,40.014209328453816,40.0,38.214635088854024,0.0,0.0
64.9,65.32450234790208,40.01405091878932,40.0,38.21455148762211,0.0,0.0
64.9,64.76940312544956,40.01371022815323,40.0,38.21446583119733,0.0,0.0
64.9,64.21921078894265,40.01321762189088,40.0,38.214378665217225,0.0,0.0
64.9,63.6724958391125,40.01259771154281,40.0,38.214290477439626,0.0,1.0
64.9,65.61048327146186,40.012311239537226,40.0,38.214201700178,0.0,1.0
64.9,67.5187751735988,40.012748843251536,40.0,38.21411271293606,0.0,0.0
64.9,66.92270248033451,40.01333973901582,40.0,38.21402384519776,0.0,0.0
64.9,66.34135465600876,40.01361715100882,40.0,38.213935379332774,0.0,0.0
64.9,65.7712759491588,40.01363764138737,40.0,38.213847553580855,0.0,0.0
64.9,65.20974037190436,40.01344618583178,40.0,38.21376056508222,0.0,0.0
64.9,64.6545862943503,40.013078852606334,40.0,38.213674572924674,0.0,0.0
64.9,64.10409412022055,40.012564754938055,40.0,38.213589701181505,0.0,0.0
64.9,63.55689421314722,40.01192750081023,40.0,38.21350604191743,0.0,1.0
64.9,65.49418593188715,40.01162886085649,40.0,38.213423658142794,0.0,1.0
64.9,67.40153470311697,40.012060878348095,40.0,38.21334258669924,0.0,0.0
64.9,66.8044003612132,40.01265015670942,40.0,38.213262841062324,0.0,0.0
64.9,66.2219909312761,40.0129272640051,40.0,38.21318441404914,0.0,0.0
64.9,65.65086850452846,40.01294833880636,40.0,38.213107280421,0.0,0.0
64.9,65.08831947002037,40.01275803367266,40.0,38.213031399373236,0.0,0.0
64.9,64.53219063126693,40.01239216757537,40.0,38.21295671690561,0.0,0.0
64.9,63.980767934840856,40.011879659863126,40.0,38.21288316806873,0.0,0.0
64.9,63.43268514369543,40.01124396695345,40.0,38.212810679082814,0.0,1.0
64.9,65.36905880324316,40.01094885807288,40.0,38.21273916932655,0.0,1.0
64.9,67.27538532440602,40.011388252878625,40.0,38.2126685531946,0.0,0.0
64.9,66.67723983466317,40.011986215303665,40.0,38.21259874182344,0.0,0.0
64.9,66.09392290115471,40.01227104368206,40.0,38.2125296446856,0.0,0.0
64.9,65.52198831257958,40.01229888021764,40.0,38.212461171053256,0.0,0.0
64.9,64.95871442796874,40.01211439246018,40.0,38.21239323133247,0.0,0.0
64.9,64.40194039089941,40.011753422002094,40.0,38.212325738269875,0.0,0.0
64.9,63.84994490669005,40.01124491583566,40.0,38.21225860803379,0.0,1.0
64.9,65.78366217685866,40.01105449392518,40.0,38.21219176117206,0.0,1.0
64.9,67.68856387023992,40.011574234727014,40.0,38.21212512344902,0.0,0.0
64.9,67.08994754090016,40.012232531372426,40.0,38.212058626564215,0.0,0.0
64.9,66.50675349405215,40.01256465983691,40.0,38.21199220875537,0.0,0.0
64.9,65.93536095643144,40.01262993459869,40.0,38.21192581528842,0.0,0.0
64.9,65.37291843194005,40.0124754292508,40.0,38.21185939883724,0.0,0.0
64.9,64.81716767840531,40.012138836568425,40.0,38.21179291975594,0.0,0.0
64.9,64.26631400829332,40.01165054489153,40.0,38.21172634624667,0.0,0.0
64.9,63.71892898667608,40.01103517468529,40.0,38.211659654425944,0.0,0.0
67.8,63.71892898667608,40.01103517468529,39.1,38.211659654425944,0.0,1.0
67.8,66.21332575481912,40.001784801691834,39.1,38.214965974670235,0.0,1.0
67.8,68.70737761884969,39.99196704438771,39.1,38.21827289385376,0.0,1.0
67.8,71.20108518391918,39.98161532546259,39.1,38.22158041633632,0.0,0.0
67.8,71.19462384237963,39.970756908843974,39.1,38.22488856434099,0.0,0.0
67.8,71.18816850612602,39.959417372048634,39.1,38.228197376586806,0.0,0.0
67.8,71.1817190900463,39.94762506071862,39.1,38.23150690663239,0.0,0.0
67.8,71.1752754917446,39.93540678882116,39.1,38.23481722096465,0.0,0.0
67.8,71.16883759487783,39.92278791724831,39.1,38.238128396870884,0.0,0.0
67.8,71.16240527203566,39.9097924297181,39.1,38.24144052013748,0.0,0.0
67.8,71.15597838722054,39.89644300573263,39.1,38.24475368262238,0.0,0.0
67.8,71.14955679797811,39.88276109044296,39.1,38.24806797975208,0.0,0.0
67.8,71.14314035722198,39.868766961345194,39.1,38.25138350799676,0.0,0.0
67.8,71.13672891479239,39.854479791789274,39.1,38.25470036237879,0.0,0.0
67.8,71.13032231878262,39.83991771132639,39.1,38.258018634070076,0.0,0.0
67.8,71.12392041666357,39.82509786295385,39.1,38.261338408132964,0.0,0.0
67.8,71.11752305623266,39.81003645734055,39.1,38.26465976145665,0.0,0.0
67.8,71.08059811408485,39.795292299700556,39.1,38.26798276093711,0.0,0.0
67.8,70.93860278769564,39.78222238778843,39.1,38.27130746194318,0.0,0.0
67.8,70.66268608537204,39.77139850708905,39.1,38.274633907104565,0.0,0.0
67.8,70.24761660340666,39.76297063196836,39.1,38.277962125449726,0.0,0.0
67.8,69.7034740970504,39.756804065952124,39.1,38.281292131912764,0.0,0.0
67.8,69.04820652454922,39.75261000652933,39.1,38.28462392721905,0.0,0.0
67.8,68.30206324643018,39.75004703911484,39.1,38.2879574981494,0.0,0.0
67.8,67.48427884890002,39.74878355709254,39.1,38.291292818172735,0.0,0.0
67.8,66.61155528982589,39.748527597100136,39.1,38.294629848427505,0.0,1.0
67.8,68.17010656372635,39.74972746341163,39.1,38.2979685390227,0.0,1.0
67.8,69.6475832907524,39.75283187175831,39.1,38.30130883062074,0.0,0.0
67.8,68.59491116981359,39.75673717785575,39.1,38.30465065625709,0.0,0.0
67.8,67.5519207179579,39.76051589077444,39.1,38.307993943344506,0.0,0.0
67.8,66.51794657419686,39.7641716294559,39.1,38.311338615805255,0.0,1.0
67.8,67.96143785932357,39.76848286555294,39.1,38.314684596270446,0.0,1.0
67.8,69.35941630313376,39.774081879345566,39.1,38.318031808283926,0.0,0.0
67.8,68.25933222039089,39.779890481655386,39.1,38.32138017844776,0.0,0.0
67.8,67.19470193181117,39.78507912643901,39.1,38.32472963844772,0.0,0.0
67.8,66.1577664078029,39.789777064944225,39.1,38.328080126900595,0.0,1.0
67.8,67.61185155604586,39.794851754185586,39.1,38.3314315909699,0.0,1.0
67.8,69.03106312735457,39.80098037252141,39.1,38.334783987703325,0.0,0.0
67.8,67.95988004651431,39.80713886140821,39.1,38.33813728505337,0.0,0.0
67.8,66.92885248386004,39.81255538785641,39.1,38.34149146255178,0.0,0.0
67.8,65.92853828604262,39.81738892526586,39.1,38.344846511618684,0.0,1.0
67.8,67.42204232334922,39.82250312610971,39.1,38.348202435498116,0.0,1.0
67.8,68.88340859611883,39.82856867027232,39.1,38.351559248821935,0.0,0.0
67.8,67.85479917651725,39.83461291366507,39.1,38.354916976814316,0.0,0.0
67.8,66.86506011664659,39.839903862880945,39.1,38.358275654157175,0.0,0.0
67.8,65.90469032324333,39.84460197846824,39.1,38.36163532354305,0.0,1.0
67.8,67.4379088419076,39.84954316995606,39.1,38.36499603394434,0.0,1.0
67.8,68.93948253704245,39.85537832023669,39.1,38.368357838625954,0.0,0.0
67.8,67.94967616552496,39.861179709083,39.1,38.371720792920705,0.0,0.0
67.8,66.99612096692898,39.86624682491615,39.1,38.375084951771875,0.0,0.0
67.8,66.06966823224154,39.87073483893121,39.1,38.3784503670248,0.0,1.0
67.8,67.63588086959584,39.875448932112405,39.1,38.3818170844172,0.0,1.0
67.8,69.17039686202382,39.8810184149645,39.1,38.385185140176404,0.0,0.0
67.8,68.21191186309333,39.88655338464987,39.1,38.38855455707997,0.0,0.0
67.8,67.28708847313133,39.891379464669406,39.1,38.39192533977536,0.0,0.0
67.8,66.38718205371349,39.89564586299017,39.1,38.395297469085364,0.0,1.0
67.8,67.97901282062293,39.90012972420293,39.1,38.39867089495126,0.0,1.0
67.8,69.53905357004822,39.90544017059754,39.1,38.402045527589166,0.0,0.0
67.8,68.60469746095713,39.91071866544692,39.1,38.40542122636054,0.0,0.0
67.8,67.7017911047927,39.915312997640505,39.1,38.408797785791904,0.0,0.0
67.8,66.82194347155749,39.91936734972319,39.1,38.41217491812775,0.0,0.0
67.8,65.95895363059391,39.92298804908033,39.1,38.415552231771414,0.0,1.0
67.8,67.582142506132,39.92690525186191,39.1,38.41892920497028,0.0,1.0
67.8,69.16932148389891,39.93170488613341,39.1,38.42230515413918,0.0,0.0
67.8,68.2577142383557,39.93654021426256,39.1,38.425679196298496,0.0,0.0
67.8,67.37362302263861,39.940755883786075,39.1,38.42905020523423,0.0,0.0
67.8,66.50961531529587,39.94447955420772,39.1,38.43241676117035,0.0,1.0
67.8,68.13449385757656,39.948447380605494,39.1,38.43577709397936,0.0,1.0
67.8,69.72590484853681,39.95324328613697,39.1,38.43912902024292,0.0,0.0
67.8,68.82005373170642,39.9580397029302,39.1,38.442469874804154,0.0,0.0
67.8,67.94223385077423,39.96220223482998,39.1,38.445796437818466,0.0,0.0
67.8,67.0846510215363,39.9658655061074,39.1,38.449104858697474,0.0,0.0
67.8,66.24150293472003,39.96912979393529,39.1,38.452390578735596,0.0,1.0
67.8,67.88308710943751,39.9727037327521,39.1,38.45564825459348,0.0,1.0
67.8,69.48775888133763,39.97715996018147,39.1,38.458871685167416,0.0,0.0
67.8,68.59169478850303,39.98167635890646,39.1,38.46205374467923,0.0,0.0
67.8,67.72055526218193,39.985614119584,39.1,38.46518632505699,0.0,0.0
67.8,66.86705878288188,39.9890988283761,39.1,38.468260290825654,0.0,0.0
67.8,66.02572596155548,39.99222503189576,39.1,38.471265449771664,0.0,1.0
67.8,67.70381106715297,39.995087879810214,39.1,38.47419054257467,0.0,1.0
67.8,69.38127452100689,39.99819942443902,39.1,38.47702325440416,0.0,0.0
67.8,68.58580060594335,40.00087371411697,39.1,38.47975025115522,0.0,0.0
67.8,67.83998729659434,40.00253918770205,39.1,38.48235724254712,0.0,0.0
67.8,67.11906443945259,40.00361331832484,39.1,38.484829073738155,0.0,0.0
67.8,66.42175500142204,40.00412190195378,39.1,38.48714984643162,0.0,1.0
67.8,68.22089203700043,40.004692539481844,39.1,38.489303069678535,0.0,1.0
67.8,69.99706205730946,40.00581643781245,39.1,38.49127183974423,0.0,0.0
67.8,69.27752032372715,40.006860137192696,39.1,38.49303904752343,0.0,0.0
67.8,68.58700292647421,40.007241929888245,39.1,38.494587611090644,0.0,0.0
67.8,67.90603511824048,40.007295191605735,39.1,38.495900730089524,0.0,0.0
67.8,67.23666788034434,40.00699147651462,39.1,38.496962157828186,0.0,0.0
67.8,66.57500000114884,40.00640140124945,39.1,38.49775648618697,0.0,1.0
67.8,68.3982551834427,40.00607523389881,39.1,38.49826943779125,0.0,1.0
67.8,70.18949172467762,40.006465141681716,39.1,38.498488159380294,0.0,0.0
67.8,69.47685544611585,40.00693271279895,39.1,38.498401509937175,0.0,0.0
67.8,68.7808993352463,40.00697131686004,39.1,38.498000336951804,0.0,0.0
67.8,68.09661158575679,40.00667020970918,39.1,38.49727773418216,0.0,0.0
67.8,67.42020453569,40.00609785294332,39.1,38.4962292744635,0.0,0.0
67.8,66.74880497749827,40.00530720009175,39.1,38.49485321149156,0.0,1.0
67.8,68.56016119954802,40.00484150675707,39.1,38.493150645066386,0.0,1.0
67.8,70.33765779541093,40.00514982407051,39.1,38.49112564501446,0.0,0.0
67.8,69.61039804179828,40.00557408920521,39.1,38.48878532988885,0.0,0.0
67.8,68.89971507480853,40.0055906405401,39.1,38.486139897554196,0.0,0.0
67.8,68.2008090362611,40.00528437451974,39.1,38.48320260586624,0.0,0.0
67.8,67.51005395811573,40.00472016944612,39.1,38.47998970281993,0.0,0.0
67.8,66.82469936667272,40.00394801046995,39.1,38.47652030673106,0.0,0.0
67.8,66.14265692825602,40.00300661215586,39.1,38.47281623819673,0.0,1.0
67.8,67.94161801098868,40.00244455639612,39.1,38.46890180671365,0.0,1.0
67.8,69.70482065620277,40.00271888985173,39.1,38.4648035558864,0.0,0.0
67.8,68.96267804053484,40.0031437556389,39.1,38.460549972098484,0.0,0.0
67.8,68.23760209549673,40.00317058543272,39.1,38.45617116232146,0.0,0.0
67.8,67.52491325901649,40.002880814231595,39.1,38.45169850737823,0.0,0.0
67.8,66.82106310769485,40.00233665751719,39.1,38.44716429744184,0.0,0.0
67.8,66.12334801273785,40.00158602867913,39.1,38.44260135682927,0.0,1.0
67.8,67.90855995536587,40.00119495788816,39.1,38.43804266523936,0.0,1.0
67.8,69.65942630149318,40.00163014893704,39.1,38.43352098248686,0.0,0.0
67.8,68.90673356969292,40.00219442191956,39.1,38.42906848351144,0.0,0.0
67.8,68.17294231522209,40.00233491581558,39.1,38.424716410004294,0.0,0.0
67.8,67.45300937758353,40.00213872514511,39.1,38.42049474441707,0.0,0.0
67.8,66.74311181250292,40.00167221718737,39.1,38.4164319114191,0.0,1.0
67.8,68.51923039033612,40.00151431690506,39.1,38.41255451107682,0.0,1.0
67.8,70.26375538782476,40.00213426508102,39.1,38.40888708716995,0.0,0.0
67.8,69.50702238087389,40.002840742779554,39.1,38.405451933161046,0.0,0.0
67.8,68.77081934859518,40.00309311633112,39.1,38.40226893742496,0.0,0.0
67.8,68.04964808282243,40.00298667427779,39.1,38.399355468449286,0.0,0.0
67.8,67.33935767356346,40.00259371366538,39.1,38.396726299859026,0.0,0.0
67.8,66.6367934882356,40.00196962238078,39.1,38.394393574318975,0.0,1.0
67.8,68.41855766727359,40.001682174254206,39.1,38.3923668046441,0.0,1.0
67.8,70.16737419933824,40.0021953844359,39.1,38.39065290981339,0.0,0.0
67.8,69.41367816835645,40.002818023262165,39.1,38.38925628304727,0.0,0.0
67.8,68.67949606277455,40.003006011829456,39.1,38.38817888867787,0.0,0.0
67.8,67.95959872025597,40.00284995833187,39.1,38.38742038421766,0.0,0.0
67.8,67.25003309288921,40.00241871280358,39.1,38.38697826381342,0.0,0.0
67.8,66.54779218218657,40.0017650766772,39.1,38.386848019156126,0.0,1.0
67.8,68.32954543723937,40.00145591961121,39.1,38.38702331389496,0.0,1.0
67.8,70.07804024583189,40.001955349519015,39.1,38.38749616766798,0.0,0.0
67.8,69.3238317189115,40.00256989180452,39.1,38.388257146002196,0.0,0.0
67.8,68.58906672169887,40.002752951405036,39.1,38.38929555254092,0.0,0.0
67.8,67.86856047028215,40.00259420185061,39.1,38.39059962031573,0.0,0.0
67.8,67.15839068228267,40.00216180773654,39.1,38.39215669908157,0.0,0.0
67.8,66.45557161378922,40.00150806028465,39.1,38.39395343606688,0.0,1.0
67.8,68.23672396002672,40.00120098644146,39.1,38.39597594784519,0.0,1.0
67.8,69.98455213155256,40.001705848444914,39.1,38.39820998140088,0.0,0.0
67.8,69.22970288931779,40.00232717232362,39.1,38.4006410628325,0.0,0.0
67.8,68.4943966428239,40.002516576655644,39.1,38.40325463250369,0.0,0.0
67.8,67.77344614097689,40.00236360841427,39.1,38.40603616580936,0.0,0.0
67.8,67.06292486876252,40.0019363554415,39.1,38.408971279067224,0.0,0.0
67.8,66.35984184901194,40.00128706577106,39.1,38.41204582036855,0.0,1.0
67.8,68.14075751425169,40.000985067512175,39.1,38.415245945523075,0.0,1.0
67.8,69.88832599753431,40.00149683869222,39.1,38.41855817950861,0.0,0.0
67.8,69.13325849525877,40.00212547798231,39.1,38.42196946408348,0.0,0.0
67.8,68.39782783072205,40.0023212902409,39.1,38.425467192437935,0.0,0.0
67.8,67.67683992053006,40.00217379410758,39.1,38.42903923194639,0.0,0.0
67.8,66.96636074733567,40.00175108199628,39.1,38.43267393623572,0.0,0.0
67.8,66.26339168759078,40.00110542643355,39.1,38.4363601479034,0.0,1.0
67.8,68.04444154006406,40.00080725481725,39.1,38.44008719330334,0.0,1.0
67.8,69.79211873429422,40.00132414086984,39.1,38.443844870865895,0.0,0.0
67.8,69.03718086134153,40.00195818680419,39.1,38.447623434431776,0.0,0.0
67.8,68.30194274595767,40.00215866475825,39.1,38.451413573058915,0.0,0.0
